OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-30614,2023-161B,2023-11-09T14:00:01.000224,15.59694449,.0000864,53.0549,148.6415,92.8860,169.6605,0,U,58098,999,417,-.22772E-1,-.1664629E-1,0
STARLINK-30607,2023-161C,2023-11-09T14:00:01.000224,15.77100730,.0000883,53.0523,147.9778,82.8821,144.3236,0,U,58099,999,392,-.29688E-2,-.468457E-2,0
STARLINK-30600,2023-161D,2023-11-09T14:00:01.000224,15.59692918,.0000932,53.0547,148.6403,78.2690,184.8784,0,U,58100,999,417,-.22797E-1,-.1666216E-1,0
STARLINK-30605,2023-161E,2023-11-09T14:00:01.000224,15.59688520,.0000848,53.0547,148.6379,86.0978,178.2529,0,U,58101,999,418,-.22781E-1,-.1664871E-1,0
STARLINK-30592,2023-161F,2023-11-09T14:00:01.000224,15.59686448,.0000959,53.0549,148.6365,82.8108,182.1418,0,U,58102,999,417,-.22779E-1,-.1664674E-1,0
STARLINK-30589,2023-161G,2023-11-09T14:00:01.000224,15.59685457,.0000881,53.0547,148.6356,81.9035,183.6499,0,U,58103,999,417,-.22796E-1,-.1665696E-1,0
STARLINK-30617,2023-161H,2023-11-09T14:00:01.000224,15.59683662,.0001205,53.0548,148.6341,105.1129,161.0417,0,U,58104,999,417,-.2278E-1,-.1664701E-1,0
STARLINK-30616,2023-161J,2023-11-09T14:00:01.000224,15.59681112,.0000848,53.0549,148.6330,86.9434,179.8133,0,U,58105,999,417,-.22781E-1,-.1664445E-1,0
STARLINK-30612,2023-161K,2023-11-09T14:00:01.000224,15.59679470,.000104,53.0549,148.6318,100.7927,166.5651,0,U,58106,999,402,-.22785E-1,-.1664706E-1,0
STARLINK-30421,2023-161L,2023-11-09T14:00:01.000224,15.59678507,.0001077,53.0550,148.6303,109.4254,158.5337,0,U,58107,999,417,-.22787E-1,-.16648E-1,0
STARLINK-30611,2023-161M,2023-11-09T14:00:01.000224,15.59676298,.0000943,53.0549,148.6292,86.7115,181.8504,0,U,58108,999,417,-.22794E-1,-.1665067E-1,0
